qName	blockSizes	CostaRica/01/2020	CostaRica/02/2020	Spain/Albacete-COV003776/2020	Spain/Madrid_H12_2309/2020
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	1	1	1	1
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
r379s1p31469	2	0	0	0	0
