qName	blockSizes	Canada/Qc-L00240866/2020	England/LOND-124C7A4/2020	England/NORT-28118A/2020	England/OXON-B010C/2020	England/SHEF-CEE8C/2020	Greece/12/2020	Hangzhou/HZCDC6706/2020	India/CCMB_NIV5/2020	NC_045512v2	NorthernIreland/NIRE-FC0CB/2020	SaudiArabia/KAUST-Madinah262/2020	Scotland/CVR1003/2020	Spain/Teruel2427/2020	USA/AZ-ASU2943/2020	USA/CruiseA-26/2020	USA/DC-CDC-9096/2020	USA/FL-CDC-6318/2020	USA/MD-HP00016/2020	USA/MD-HP00032/2020	USA/NJ-NYUMC378/2020	USA/VA_6377/2020
r259s1p3731	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r260s1p7822	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r261s1p28329	289	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	0	1	0	0
r262s1p11217	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r263s1p3364	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r264s1p11564	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r265s1p3334	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r266s1p13180	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r267s1p532	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r268s1p14597	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r269s1p27894	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r270s1p27891	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r271s1p12435	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r272s1p23238	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r273s1p6272	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r274s1p4999	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r275s1p12465	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r276s1p17359	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r277s1p8005	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r278s1p519	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r279s1p1555	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r280s1p25785	144	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r281s1p10558	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r282s1p24206	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r283s1p28818	290	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0
r285s1p20923	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r286s1p12015	286	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0
r287s1p10371	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r288s1p6581	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r289s1p7018	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r290s1p9050	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r291s1p17054	291	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r292s1p5367	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r293s1p31013	286	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r294s1p22251	292	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r295s1p10432	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r296s1p26363	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r297s1p6442	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r298s1p20937	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r300s1p14831	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r301s1p12249	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r302s1p8472	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r303s1p19885	290	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
r304s1p2831	290	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0
r305s1p23711	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r307s1p5860	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r308s1p3655	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r309s1p1782	290	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
r310s1p7809	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r311s1p10641	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r312s1p28866	289	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0
r313s1p6223	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r314s1p20403	288	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
r316s1p9459	202	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r317s1p16574	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r318s1p13610	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r319s1p20929	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r320s1p17808	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r321s1p21801	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r322s1p2678	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r323s1p29235	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r324s1p21097	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r325s1p30591	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r326s1p27783	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r327s1p16962	293	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r329s1p25452	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r330s1p8863	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r331s1p8558	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r332s1p27712	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r333s1p16256	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r334s1p3485	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r335s1p25434	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r336s1p7191	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r337s1p6078	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r338s1p18459	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r339s1p22133	292	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r340s1p6170	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r341s1p27811	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r342s1p19069	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r343s1p3158	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r344s1p20207	290	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
r345s1p24701	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r346s1p24758	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r347s1p15973	177	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r349s1p25330	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r350s1p2865	289	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0
r351s1p24554	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r352s1p3586	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r353s1p17544	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r354s1p9799	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r355s1p30596	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r356s1p8303	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r357s1p6956	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r358s1p12259	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r359s1p21073	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r360s1p10033	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r361s1p7361	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r362s1p6128	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r363s1p31425	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r364s1p21851	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r365s1p18765	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r366s1p19128	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r367s1p6618	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r368s1p6098	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r369s1p18924	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r370s1p16543	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r371s1p27460	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r373s1p18223	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r374s1p22182	291	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r375s1p3322	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r376s1p5724	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r377s1p22108	291	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r378s1p16453	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r379s1p23779	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r380s1p15869	236	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r381s1p13543	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r382s1p18333	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r383s1p26297	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r385s1p21693	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r386s1p5585	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r387s1p23231	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r388s1p1510	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r390s1p27649	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r391s1p14984	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r392s1p6787	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r393s1p26142	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r394s1p16636	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r395s1p27090	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r396s1p5989	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r397s1p20445	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r398s1p7159	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r399s1p2983	227	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0
r400s1p23669	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r401s1p18951	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r402s1p3292	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r403s1p16992	293	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r404s1p21219	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r405s1p4448	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r406s1p28051	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r407s1p18115	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r408s1p3094	181	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0
r409s1p29548	288	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
r410s1p28885	289	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0
r411s1p8072	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r412s1p4435	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r413s1p1945	290	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
r414s1p7767	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r415s1p5498	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r416s1p23639	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r417s1p20946	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r418s1p11792	286	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0
r419s1p20465	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r420s1p19805	290	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
r421s1p2860	289	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0
r422s1p20461	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r423s1p10712	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r424s1p17478	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r425s1p3896	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r426s1p17555	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r427s1p5312	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r428s1p8814	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r429s1p1701	290	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
r430s1p30483	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r431s1p24684	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r432s1p27979	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r433s1p16121	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r434s1p10485	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r435s1p20340	289	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
r436s1p5245	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r437s1p1362	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r438s1p29750	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r439s1p12992	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r440s1p10966	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r441s1p6231	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r442s1p16127	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r443s1p15069	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r444s1p19007	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r445s1p13541	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r448s1p24925	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r449s1p29058	288	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0
r450s1p29707	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r451s1p23302	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r452s1p21879	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r453s1p20746	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r454s1p14597	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r455s1p26024	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r456s1p7428	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r457s1p5995	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r458s1p24993	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r459s1p22358	290	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r460s1p10217	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r461s1p4412	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r462s1p2994	217	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0
r463s1p27273	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r464s1p15593	289	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r465s1p22378	290	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r466s1p26191	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r467s1p12328	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r468s1p10373	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r469s1p4506	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r470s1p11647	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r471s1p7482	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r472s1p11150	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r473s1p8590	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r474s1p24374	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r475s1p8328	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r476s1p25681	229	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r477s1p19938	290	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
r478s1p26245	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r480s1p7833	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r481s1p4099	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r482s1p26124	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r483s1p21433	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r484s1p22892	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r485s1p14791	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r486s1p16194	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r487s1p25199	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r488s1p24709	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r489s1p30782	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r490s1p11712	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r491s1p22410	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r492s1p12052	286	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0
r493s1p21801	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r495s1p15253	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r496s1p19419	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r497s1p15119	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r498s1p27156	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r499s1p21787	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r500s1p3697	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r501s1p5354	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r502s1p14213	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r503s1p13423	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r504s1p30806	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r505s1p19738	290	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
r506s1p13753	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r507s1p2774	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r508s1p2132	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r509s1p4740	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r510s1p19075	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r511s1p22423	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r513s1p4058	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r514s1p1011	290	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1
r515s1p2134	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r516s1p30258	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r517s1p15633	290	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r518s1p18122	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r519s1p14960	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r520s1p20579	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r521s1p11762	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r522s1p20853	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r523s1p27890	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r524s1p8516	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r525s1p9892	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r526s1p10843	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r527s1p20952	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r528s1p19506	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r529s1p21567	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r530s1p1621	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r531s1p10493	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r532s1p2702	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r533s1p12694	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r534s1p24836	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r535s1p22783	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
