qName	blockSizes	Canada/Qc-L00240866/2020	England/LOND-124C7A4/2020	England/NORT-28118A/2020	England/OXON-B010C/2020	Hangzhou/HZCDC6706/2020	India/CCMB_NIV5/2020	NC_045512v2	NorthernIreland/NIRE-FC0CB/2020	Spain/Teruel2427/2020	USA/AZ-ASU2943/2020	USA/CruiseA-26/2020	USA/DC-CDC-9096/2020	USA/FL-CDC-6318/2020	USA/MD-HP00016/2020	USA/MD-HP00032/2020
r345s1p3158	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r346s1p20207	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r347s1p24701	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r348s1p24758	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r349s1p15973	177	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r351s1p25330	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r352s1p2865	289	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r353s1p24554	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r354s1p3586	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r355s1p17544	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r356s1p9799	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r357s1p30596	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r358s1p8303	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r359s1p6956	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r360s1p12259	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r361s1p21073	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r362s1p10033	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r363s1p7361	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r364s1p6128	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r365s1p31425	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r366s1p21851	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r367s1p18765	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r368s1p19128	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r369s1p6618	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r370s1p6098	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r371s1p18924	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r372s1p16543	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r373s1p27460	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r375s1p18223	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r376s1p22182	291	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r377s1p3322	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r378s1p5724	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r379s1p22108	291	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r380s1p16453	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r381s1p23779	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r382s1p15869	236	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r383s1p13543	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r384s1p18333	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r385s1p26297	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r387s1p21693	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r388s1p5585	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r389s1p23231	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r390s1p1510	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r392s1p27649	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r393s1p14984	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r394s1p6787	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r395s1p26142	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r396s1p16636	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r397s1p27090	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r398s1p5989	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r399s1p20445	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r400s1p7159	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r401s1p2983	227	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r402s1p23669	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r403s1p18951	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r404s1p3292	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r405s1p16992	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r406s1p21219	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r407s1p4448	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r408s1p28051	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r409s1p18115	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r410s1p3094	181	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r411s1p29548	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r412s1p28885	289	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
r413s1p8072	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r414s1p4435	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r415s1p1945	290	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
r416s1p7767	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r417s1p5498	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r418s1p23639	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r419s1p20946	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r420s1p11792	286	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r421s1p20465	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r422s1p19805	290	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
r423s1p2860	289	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r424s1p20461	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r425s1p10712	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r426s1p17478	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r427s1p3896	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r428s1p17555	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r429s1p5312	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r430s1p8814	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r431s1p1701	290	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
r432s1p30483	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r433s1p24684	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r434s1p27979	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r435s1p16121	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r436s1p10485	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r437s1p20340	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r438s1p5245	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r439s1p1362	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r440s1p29750	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r441s1p12992	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r442s1p10966	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r443s1p6231	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r444s1p16127	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r445s1p15069	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r446s1p19007	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r447s1p13541	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r450s1p24925	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r451s1p29058	288	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
r452s1p29707	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r453s1p23302	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r454s1p21879	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r455s1p20746	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r456s1p14597	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r457s1p26024	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r458s1p7428	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r459s1p5995	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r460s1p24993	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r461s1p22358	290	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r462s1p10217	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r463s1p4412	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r464s1p2994	217	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r465s1p27273	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r466s1p15593	289	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r467s1p22378	290	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r468s1p26191	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r469s1p12328	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r470s1p10373	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r471s1p4506	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r472s1p11647	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r473s1p7482	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r474s1p11150	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r475s1p8590	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r476s1p24374	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r477s1p8328	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r478s1p25681	229	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r479s1p19938	290	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
r480s1p26245	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r482s1p7833	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r483s1p4099	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r484s1p26124	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r485s1p21433	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r486s1p22892	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r487s1p14791	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r488s1p16194	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r489s1p25199	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r490s1p24709	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r491s1p30782	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r492s1p11712	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r493s1p22410	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r494s1p12052	286	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r495s1p21801	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r497s1p15253	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r498s1p19419	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r499s1p15119	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r500s1p27156	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r501s1p21787	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r502s1p3697	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r503s1p5354	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r504s1p14213	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r505s1p13423	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r506s1p30806	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r507s1p19738	290	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
r508s1p13753	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r509s1p2774	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r510s1p2132	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r511s1p4740	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r512s1p19075	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r513s1p22423	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r515s1p4058	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r516s1p1011	290	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1
r517s1p2134	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r518s1p30258	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r519s1p15633	290	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r520s1p18122	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r521s1p14960	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r522s1p20579	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r523s1p11762	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r524s1p20853	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r525s1p27890	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r526s1p8516	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r527s1p9892	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r528s1p10843	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r529s1p20952	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r530s1p19506	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r531s1p21567	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r532s1p1621	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r533s1p10493	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r534s1p2702	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r535s1p12694	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r536s1p24836	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r537s1p22783	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r538s1p10046	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r539s1p14647	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r540s1p29273	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r541s1p28611	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r542s1p23070	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r543s1p1170	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r544s1p26182	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r545s1p16576	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r546s1p15871	234	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r547s1p7708	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r548s1p14006	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r549s1p28850	290	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
r550s1p7801	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r551s1p21717	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r552s1p5590	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r553s1p24193	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r554s1p21069	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r555s1p2545	292	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2
r556s1p12281	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r557s1p6461	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r558s1p27341	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r559s1p27698	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r560s1p23344	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r561s1p834	289	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1
r562s1p5979	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r563s1p12045	286	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r564s1p29916	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r565s1p29339	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r566s1p29459	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r567s1p7592	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r568s1p18063	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r569s1p29590	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r570s1p28958	289	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
r571s1p5311	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r572s1p23970	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r573s1p27337	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r574s1p17337	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r575s1p12813	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r576s1p29420	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r577s1p16620	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r579s1p18377	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r580s1p23743	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r581s1p16176	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r582s1p13856	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r583s1p9664	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r584s1p18447	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r585s1p26569	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r586s1p7987	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r587s1p8078	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r589s1p20170	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r591s1p25870	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r592s1p25647	262	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r593s1p24962	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r594s1p22014	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r595s1p19097	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r596s1p25527	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r597s1p6813	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r598s1p10868	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r599s1p18171	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r600s1p21651	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r601s1p13819	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r602s1p12453	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r603s1p23082	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r604s1p11098	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r605s1p5630	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r606s1p5921	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r607s1p16759	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r608s1p7376	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r609s1p17782	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r610s1p5050	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r611s1p6502	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r612s1p2464	293	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2
r613s1p23829	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r614s1p12442	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r615s1p24518	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r616s1p6733	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r617s1p20079	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r618s1p16033	177	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r619s1p7728	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r620s1p18226	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r621s1p904	289	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1
r622s1p833	289	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1
r623s1p13698	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r624s1p12014	286	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r625s1p6490	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r626s1p28438	290	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
r627s1p6013	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r628s1p31057	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r629s1p4408	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r630s1p20091	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r631s1p20559	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r632s1p13014	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r633s1p20398	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r634s1p934	290	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1
r635s1p26838	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r636s1p11878	285	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r637s1p22428	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r638s1p20954	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r639s1p23186	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r640s1p24129	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r641s1p2152	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r642s1p2474	292	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2
r643s1p9777	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r645s1p6150	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r646s1p5107	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r647s1p3609	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r648s1p10920	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r649s1p17111	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r650s1p25419	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r651s1p24458	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r652s1p4281	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r653s1p3714	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r654s1p8723	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r655s1p23112	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r656s1p1760	289	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
r657s1p21150	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r658s1p20912	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r659s1p19442	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r660s1p13335	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r661s1p30688	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r662s1p11699	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r663s1p16150	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r664s1p16590	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r665s1p3067	180	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r666s1p28575	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r667s1p30686	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r668s1p5057	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r669s1p12925	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r670s1p29831	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r671s1p4951	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r672s1p7178	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r673s1p29367	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r674s1p18612	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r675s1p21265	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r676s1p28658	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r677s1p17367	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r679s1p16678	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r680s1p23462	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r681s1p8776	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r682s1p19030	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r683s1p5740	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r684s1p9991	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r685s1p1786	289	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
r686s1p30891	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r687s1p7913	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r688s1p3238	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r689s1p28463	290	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
r690s1p29791	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r691s1p15139	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r693s1p2345	294	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2
r694s1p8513	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r695s1p540	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r697s1p1250	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r698s1p10624	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r699s1p8626	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r700s1p15361	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r701s1p11021	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r702s1p9281	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r703s1p5477	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r704s1p15778	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
